10.1073/pnas.0605508103	17082309
10.1073/pnas.0605508103	17082309
10.1126/science.1173438	19892983
10.1099/mic.0.030825-0	19762439
10.1111/j.1574-6968.2009.01645.x	19459949
10.1111/j.1574-6968.2009.01645.x	19459949
10.1111/j.1574-6968.2009.01645.x	19459949
10.1111/j.1574-6968.2009.01645.x	19459949
10.1111/j.1574-6968.2009.01645.x	19459949
10.1111/j.1574-6968.2009.01645.x	19459949
10.1111/j.1574-6968.2009.01645.x	19459949
10.1111/j.1574-6968.2009.01645.x	19459949
10.1111/j.1574-6968.2009.01645.x	19459949
10.1111/j.1574-6968.2009.01645.x	19459949
10.1016/j.fgb.2007.02.001	17379549
10.1002/ps.309	11374155
doi:10.1016/j.fgb.2006.09.007	17107817
10.1111/j.1364-3703.2011.00758.x	22044756
10.1111/j.1364-3703.2011.00758.x	22044756
10.1111/j.1364-3703.2011.00758.x	22044756
10.1111/j.1364-3703.2011.00758.x	22044756
10.1094/MPMI-06-11-0158	21830952
10.1111/j.1364-3703.2010.00684.x	21535349
10.1128/EC.00150-10	21037181
10.1111/j.1364-3703.2010.00684.x	21535349
10.1016/j.fgb.2010.11.004	21094265
10.1016/j.fgb.2011.03.001	21397712
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
10.1371/journal.ppat.1002460	22216007
